BB-B1-B1-01
BB-B1-B1-01
X,Y,COMP,B,F1-1,F1-2,F1-3,F2,F3,IR,F4,IV,W1,W2,C,W
31,15,31015,82,2.2317,2.9611,2.2003,2.3981,2.48,0.0125,2.8705,105.0931,0.2738,0.2496,2,447.8436
32,15,32015,82,2.2743,3.0066,2.2391,2.4187,2.4931,0.004,2.9049,104.4894,0.2722,0.2439,3,447.0847
33,15,33015,82,2.2134,2.9876,2.1829,2.4002,2.4826,0.0013,2.8888,106.9424,0.2739,0.2489,2,447.1154
34,15,34015,82,2.2263,3.0041,2.1936,2.401,2.4832,0.0666,2.8981,104.5636,0.2726,0.2436,3,446.9164
35,15,35015,82,2.2157,2.9872,2.1882,2.4003,2.4832,0.0066,2.8901,106.2978,0.2731,0.2457,3,446.7643
36,15,36015,82,2.27,3.0357,2.2365,2.4175,2.493,0.0132,2.9285,104.7069,0.2736,0.2455,3,446.5645
37,15,37015,82,2.2076,2.9908,2.1761,2.401,2.4848,0.0107,2.8924,106.2433,0.2734,0.2457,3,446.5311
38,15,38015,82,2.2333,3.003,2.2021,2.3992,2.481,0.0021,2.8975,104.8807,0.274,0.2465,2,447.35
39,15,39015,82,2.2288,2.9932,2.2013,2.4069,2.4877,0.0166,2.8945,105.7967,0.273,0.2448,3,446.4424
40,15,40015,82,2.2155,3.2567,2.1729,2.4007,2.4805,0.0099,3.0917,105.6879,0.2733,0.2494,2,448.9419
41,15,41015,82,2.233,3.0119,2.2018,2.4068,2.487,0.0383,2.9028,105.6753,0.275,0.2482,2,446.5283
42,15,42015,82,2.2378,3.0129,2.2055,2.4071,2.4868,0.0167,2.9019,105.8081,0.2756,0.2484,2,446.5848
42,16,42016,82,2.2344,3.0141,2.2017,2.4064,2.4865,0.0965,2.9026,106.6124,0.2746,0.2486,2,446.5801
41,16,41016,82,2.2304,3.0135,2.1983,2.4058,2.4863,0.0056,2.9034,105.9785,0.2745,0.2474,2,446.5232
40,16,40016,82,2.2796,3.0285,2.2482,2.4185,2.493,0.0089,2.9206,106.3457,0.2742,0.247,2,446.5326
39,16,39016,82,2.2272,2.9933,2.1968,2.4045,2.4853,0.0099,2.8934,105.7883,0.2738,0.2457,3,446.8009
38,16,38016,82,2.2343,3.0067,2.2011,2.4018,2.4835,0.0041,2.8995,105.0099,0.2747,0.2475,2,446.8843
37,16,37016,82,2.2013,2.9883,2.1726,2.3998,2.4843,0.0073,2.8901,106.3081,0.273,0.2463,3,446.4209
36,16,36016,82,2.273,3.0347,2.2394,2.4173,2.4925,0.0004,2.9282,104.3209,0.2724,0.2448,3,446.4714
35,16,35016,82,2.2128,2.9922,2.1833,2.4014,2.4842,0.0016,2.8925,105.1442,0.2726,0.2437,3,446.6795
34,16,34016,82,2.2189,2.9995,2.1897,2.4006,2.4837,0.0181,2.8953,105.2217,0.2737,0.2463,3,446.5967
33,16,33016,82,2.2284,2.9946,2.1982,2.4066,2.4873,0.0055,2.896,106.4345,0.2745,0.2488,2,447.0847
32,16,32016,82,1.9344,3.0137,1.9235,2.4153,2.4921,0.0132,2.9099,105.3242,0.2739,0.2475,2,447.0847
31,16,31016,82,2.2192,3.0169,2.1893,2.3986,2.4802,0.0326,2.9045,106.3931,0.2754,0.2501,2,447.2987
30,16,30016,82,2.2284,3.0043,2.1976,2.4034,2.4832,0.0473,2.8949,107.1423,0.2734,0.2478,2,447.3056
29,16,29016,82,2.2535,3.2059,2.2158,2.405,2.4824,0.0046,3.0552,106.7708,0.2747,0.25,2,448.5586
28,16,28016,82,2.2184,2.9854,2.1879,2.3986,2.4809,0.0066,2.8863,106.0209,0.2717,0.2443,3,447.2277
27,16,27016,82,2.2408,3.0043,2.2109,2.406,2.4869,0.0333,2.8991,104.2091,0.2738,0.2463,2,446.5411
26,16,26016,82,2.2305,2.9831,2.1993,2.4014,2.484,0.0378,2.8868,104.6737,0.2751,0.2497,2,446.8851
25,16,25016,82,2.2704,3.0317,2.2357,2.4166,2.4917,0.0091,2.9263,105.1515,0.2734,0.248,2,446.6419
24,16,24016,82,2.2109,2.986,2.1821,2.3982,2.4813,0.0057,2.8871,106.9697,0.2752,0.2498,2,446.9419
23,16,23016,82,2.2218,3.0032,2.2,2.4035,2.4851,0.0194,2.9,105.6434,0.2753,0.2487,2,446.8809
22,16,22016,82,2.2095,2.9851,2.1808,2.3979,2.4809,0.0065,2.8858,106.0751,0.2728,0.2462,3,447.2299
21,16,21016,82,2.273,3.0061,2.241,2.4168,2.4914,0.0354,2.906,104.2052,0.2748,0.2477,2,446.6708
20,16,20016,82,2.2185,2.9802,2.1892,2.3943,2.478,0.0559,2.8829,104.9683,0.2752,0.2503,2,447.7811
19,16,19016,82,2.2094,3.006,2.1812,2.4028,2.4854,0.0189,2.8968,107.2228,0.2739,0.2485,2,446.6075
18,16,18016,82,2.2113,2.9878,2.1823,2.3987,2.4813,0.019,2.8882,105.7286,0.2726,0.244,3,447.148
17,16,17016,38,2.2552,3.2102,2.2173,2.4072,2.4844,0.0021,3.0594,108.0387,0.2738,0.2516,2,448.2663
16,16,16016,82,2.1987,3.0217,2.1671,2.3976,2.4814,0.0014,2.9076,107.8051,0.2761,0.2525,1,447.1924
15,16,15016,82,2.232,2.9633,2.2048,2.3989,2.4808,0.0154,2.8716,104.7151,0.2742,0.2491,2,447.5847
14,16,14016,82,2.2767,3.0322,2.2443,2.4164,2.4911,0.009,2.9233,105.5103,0.2734,0.2483,2,446.8466
13,16,13016,82,2.2014,2.9846,2.1723,2.397,2.4802,0.0157,2.8862,105.7127,0.2741,0.2466,2,447.3943
12,16,12016,82,2.2379,3.0064,2.2077,2.4026,2.484,0.015,2.9009,104.0885,0.2741,0.2456,3,446.8978
11,16,11016,82,2.2161,2.987,2.1871,2.4004,2.4833,0.016,2.8892,106.5545,0.2742,0.2487,2,446.7321
10,16,10016,82,2.2731,3.0394,2.2377,2.4179,2.4932,0.0092,2.9323,102.5789,0.2713,0.2421,3,446.6086
9,16,9016,82,2.2069,2.9882,2.1778,2.3994,2.4827,0.0026,2.8897,106.0097,0.274,0.2469,2,446.8835
8,16,8016,82,2.2257,3.0011,2.1959,2.3949,2.4787,0.0142,2.896,104.2995,0.274,0.2484,2,447.2168
7,16,7016,82,2.2317,2.9938,2.2002,2.4068,2.4876,0.0054,2.8943,105.6737,0.274,0.2453,3,447.0847
6,16,6016,82,2.2697,3.0323,2.2356,2.4179,2.4933,0.0016,2.9274,103.5241,0.2723,0.2441,3,446.43
5,16,5016,82,2.2228,2.9803,2.1919,2.3957,2.4791,0.002,2.8843,104.4003,0.2736,0.2478,2,447.6249
4,16,4016,82,2.2091,3.0206,2.1806,2.3983,2.4804,0.0404,2.9075,105.9272,0.2739,0.2486,2,447.6029
3,16,3016,82,2.2296,2.9905,2.1984,2.403,2.4836,0.0003,2.8902,105.5011,0.2725,0.2442,3,447.0811
2,16,2016,82,2.2803,3.0269,2.2474,2.42,2.4946,0.0057,2.9199,105.5757,0.2736,0.2471,2,447.0847
1,16,1016,82,2.2248,3.0147,2.1956,2.4048,2.4857,0.0204,2.9032,107.2651,0.2756,0.2506,2,446.6129
0,16,16,82,2.2271,3.0139,2.1963,2.4053,2.4862,0.1085,2.9035,105.4851,0.2746,0.2471,2,446.6098
-1,16,-984,82,2.2807,3.0318,2.2485,2.4196,2.494,0.0112,2.9243,105.3844,0.2728,0.2439,3,446.4478
-1,17,-983,82,2.2575,3.0282,2.2229,2.4201,2.4947,0.0186,2.9222,104.9836,0.2746,0.2467,2,447.0847
0,17,17,82,2.1964,3.0183,2.1619,2.4025,2.4844,0.0065,2.9073,104.5313,0.2753,0.2485,2,446.7017
1,17,1017,82,2.2063,3.0186,2.174,2.4022,2.484,0.0347,2.9064,105.2957,0.2769,0.2492,2,446.7251
2,17,2017,82,2.2766,3.0286,2.2454,2.4182,2.4928,0.0195,2.9218,105.6603,0.2752,0.2503,2,446.5887
3,17,3017,82,2.2152,2.9834,2.1839,2.3981,2.4806,0.0009,2.8854,105.6033,0.273,0.2466,3,447.349
4,17,4017,82,2.2061,3.0148,2.1747,2.3979,2.4822,0.0057,2.9072,104.3434,0.2752,0.2485,2,446.6654
5,17,5017,82,2.2265,2.9787,2.1978,2.3996,2.4824,0.0096,2.8851,103.9642,0.2755,0.2493,2,446.9873
6,17,6017,82,2.2581,3.0023,2.2268,2.4115,2.4871,0.0146,2.9023,103.0687,0.2732,0.247,2,447.1318
7,17,7017,82,2.2103,2.984,2.1828,2.3974,2.4806,0.0132,2.8867,106.4346,0.2758,0.25,2,447.1175
8,17,8017,82,2.2151,2.9968,2.1865,2.4012,2.4847,0.0172,2.8958,104.229,0.2752,0.2486,2,446.5252
9,17,9017,82,2.2163,2.9857,2.1867,2.3994,2.4824,0.0113,2.8891,105.7218,0.2746,0.2481,2,446.7271
10,17,10017,82,2.2603,3.0758,2.2256,2.4121,2.488,0.0083,2.9583,101.5863,0.2722,0.2435,3,447.356
11,17,11017,82,2.2138,2.985,2.185,2.4011,2.484,0.0041,2.8886,106.2176,0.2748,0.2485,2,446.4453
12,17,12017,82,2.229,3.0004,2.1998,2.4024,2.484,0.0275,2.8975,103.8457,0.2741,0.2471,2,446.7565
13,17,13017,82,2.2266,2.9877,2.1985,2.4027,2.4838,0.0213,2.8901,105.7064,0.2748,0.2478,2,446.928
14,17,14017,82,2.2763,3.0324,2.2432,2.4173,2.4923,0.0022,2.9236,104.7156,0.2746,0.2489,2,446.4946
15,17,15017,82,2.2215,3.0126,2.1912,2.4007,2.482,0.0031,2.903,105.0489,0.2745,0.2478,2,447.0277
16,17,16017,82,2.1823,3.0211,2.1495,2.3916,2.4753,0.0075,2.9059,106.1209,0.2757,0.2521,1,447.3732
17,17,17017,82,2.2432,3.1943,2.2046,2.4024,2.4806,0.0018,3.0475,106.0252,0.2751,0.2525,1,448.7712
18,17,18017,82,2.2264,2.9869,2.1957,2.4032,2.4843,0.0054,2.8884,105.549,0.2754,0.248,2,446.8374
19,17,19017,82,2.2126,3.0175,2.185,2.4003,2.4821,0.072,2.9065,106.557,0.2758,0.2504,2,447.0829
20,17,20017,82,2.2179,2.9817,2.1873,2.3973,2.4813,0.0073,2.8846,103.1233,0.2733,0.246,3,447.208
21,17,21017,82,2.2724,3.0026,2.2397,2.4188,2.4933,0.0529,2.9046,103.1438,0.2745,0.2455,3,447.0847
22,17,22017,82,2.23,2.9967,2.1982,2.4068,2.4875,0.0548,2.896,106.4235,0.275,0.248,2,446.3593
23,17,23017,82,2.2184,2.9994,2.1864,2.4009,2.4841,0.0071,2.8971,104.0657,0.2756,0.247,2,446.6036
24,17,24017,82,2.2144,2.9928,2.1832,2.4034,2.4859,0.0099,2.8934,105.4245,0.2739,0.2453,3,446.4509
25,17,25017,82,2.2704,3.0302,2.2384,2.4187,2.4941,0.0073,2.9269,104.1936,0.2739,0.2467,2,447.0847
26,17,26017,82,2.2243,2.9846,2.1955,2.4034,2.4856,0.02,2.8883,105.8887,0.2739,0.2463,2,446.4261
27,17,27017,82,2.2129,3.0245,2.1818,2.4026,2.4851,0.0081,2.9117,105.5327,0.2737,0.2462,3,446.6115
28,17,28017,82,2.2381,2.9899,2.2056,2.4078,2.4879,0.0102,2.8913,105.4537,0.2733,0.2451,3,447.0847
29,17,29017,82,2.2642,3.2118,2.2257,2.4157,2.4933,0.0762,3.0657,107.2082,0.2766,0.2514,1,446.7892
30,17,30017,82,2.2112,3.0108,2.1811,2.4023,2.4843,0.022,2.9008,106.4785,0.2753,0.2477,2,446.8572
31,17,31017,82,2.2253,2.9788,2.1954,2.3982,2.4817,0.0011,2.8832,103.7731,0.2752,0.249,2,447.1296
32,17,32017,82,2.2725,3.0073,2.2395,2.418,2.4925,0.0837,2.9056,104.6349,0.2758,0.2494,2,446.475
33,17,33017,82,2.2134,2.9848,2.1824,2.3992,2.4817,0.0052,2.8871,105.6055,0.2733,0.2471,2,447.2055
34,17,34017,82,2.2261,2.9996,2.1942,2.4028,2.485,0.0065,2.8952,104.0006,0.2744,0.2456,3,446.6649
35,17,35017,82,2.1826,2.985,2.1503,2.3979,2.4817,0.0039,2.8878,105.6618,0.2739,0.2475,2,447.0394
36,17,36017,82,2.2646,3.0718,2.2295,2.4168,2.4926,0.0072,2.9548,103.0293,0.2745,0.2458,3,446.6035
37,17,37017,82,2.2145,2.9864,2.1849,2.4019,2.4849,0.0089,2.89,105.5984,0.2733,0.2463,3,446.5482
38,17,38017,82,2.2376,3.0075,2.2073,2.4022,2.4838,0.0078,2.9011,104.0891,0.2753,0.2468,2,446.8824
39,17,39017,82,2.2286,2.9904,2.2001,2.4061,2.4868,0.0105,2.8924,105.9601,0.2748,0.2491,2,446.5389
40,17,40017,82,2.2799,3.0305,2.2471,2.4185,2.4928,0.0136,2.9226,107.208,0.2758,0.2518,1,446.6419
41,17,41017,82,2.2085,3.0158,2.1763,2.4018,2.4845,0.0075,2.9041,105.7282,0.2741,0.2471,2,446.8547
42,17,42017,82,2.2028,3.0174,2.1722,2.3998,2.483,0.0182,2.9047,106.2664,0.2758,0.2498,2,447.0436
42,18,42018,82,2.2041,3.019,2.1746,2.3992,2.4824,0.0254,2.9057,106.3713,0.2741,0.2477,2,447.2636
41,18,41018,82,2.2014,3.0187,2.1726,2.3983,2.4814,0.044,2.9059,106.297,0.2748,0.2483,2,447.3238
40,18,40018,82,2.2757,3.0167,2.2428,2.4182,2.493,0.0572,2.9122,105.3361,0.2751,0.2484,2,447.0847
39,18,39018,82,2.2322,2.9896,2.2041,2.4039,2.4843,0.0285,2.8908,104.579,0.2719,0.2417,3,446.9698
38,18,38018,82,2.2414,3.0035,2.209,2.4062,2.487,0.0014,2.8983,104.4094,0.2736,0.2458,3,446.694
37,18,37018,82,2.2282,2.98,2.1971,2.3984,2.4813,0.0065,2.8845,104.2428,0.2733,0.2478,2,447.2862
36,18,36018,82,2.255,3.0712,2.222,2.4161,2.4926,0.0174,2.9541,103.2554,0.2727,0.2434,3,446.5353
35,18,35018,82,2.2123,2.9848,2.1814,2.3982,2.4814,0.0006,2.8876,106.2009,0.2746,0.2489,2,446.9568
34,18,34018,82,2.2337,3.0021,2.2006,2.4027,2.4847,0.0075,2.8976,104.8847,0.2735,0.2452,3,446.5991
33,18,33018,82,2.2091,2.985,2.181,2.398,2.4809,0.0169,2.8865,105.7922,0.275,0.2482,2,447.2124
32,18,32018,82,2.2736,3.0092,2.2397,2.417,2.4918,0.0514,2.907,104.9559,0.2733,0.2466,2,446.4668
31,18,31018,82,2.2116,2.978,2.1833,2.3912,2.4757,0.0186,2.8828,103.4753,0.2726,0.2449,3,448.0132
30,18,30018,82,2.1943,3.0226,2.1651,2.3917,2.4754,0.0132,2.9061,107.0057,0.2739,0.2502,2,448.2642
29,18,29018,82,2.2169,2.9836,2.1877,2.3993,2.4813,0.0104,2.8867,105.9538,0.2732,0.2463,3,447.34
28,18,28018,82,2.2253,2.9872,2.1943,2.4015,2.4826,0.0129,2.8874,105.7632,0.2711,0.244,3,447.1473
27,18,27018,82,2.2118,3.018,2.1836,2.3987,2.4804,0.0129,2.9063,106.134,0.2739,0.2465,2,447.4803
26,18,26018,82,2.2072,2.9892,2.1771,2.4012,2.4854,0.0147,2.8897,105.7277,0.2734,0.2446,3,447.0847
25,18,25018,82,2.2035,2.9905,2.1738,2.398,2.4832,0.0154,2.8909,103.8642,0.2722,0.242,3,447.0847
24,18,24018,82,2.2162,2.9872,2.1846,2.4009,2.4836,0.0113,2.8891,105.8827,0.2747,0.2467,2,446.6931
23,18,23018,82,2.2241,3.0004,2.1936,2.3934,2.4776,0.003,2.8965,104.6947,0.2728,0.2464,3,447.3943
22,18,22018,82,2.2087,2.9863,2.1789,2.3973,2.4804,0.0063,2.8864,106.012,0.2721,0.245,3,447.2697
21,18,21018,82,2.2695,3.006,2.2343,2.416,2.4913,0.0808,2.905,104.716,0.2757,0.2495,2,446.5408
20,18,20018,82,2.2359,2.9768,2.2043,2.4015,2.4843,0.0076,2.8827,104.901,0.2754,0.2486,2,446.6542
19,18,19018,82,2.2254,3.0124,2.1973,2.406,2.4864,0.0151,2.9031,106.4926,0.2744,0.247,2,446.7103
18,18,18018,82,2.225,2.9903,2.1965,2.4009,2.4828,0.0167,2.8907,106.4829,0.2738,0.2473,2,446.8643
17,18,17018,82,2.2432,3.2002,2.2028,2.3992,2.4772,0.0056,3.0474,106.6413,0.2756,0.2538,1,449.4299
16,18,16018,82,2.2245,3.005,2.1934,2.4017,2.4818,0.0133,2.8952,107.1492,0.2749,0.2493,2,447.6264
15,18,15018,82,2.2224,3.0186,2.1915,2.4028,2.4843,0.0076,2.9061,106.0294,0.2734,0.2465,2,446.8115
14,18,14018,82,2.2759,3.0157,2.2412,2.4179,2.4926,0.0276,2.9116,104.9641,0.2748,0.25,2,446.4306
13,18,13018,82,2.2195,2.9843,2.1888,2.3994,2.4812,0.0058,2.8862,106.386,0.2738,0.2482,2,447.3249
12,18,12018,82,2.2289,3.0043,2.1993,2.4,2.4823,0.0149,2.8988,104.2154,0.2736,0.2465,2,447.0481
11,18,11018,82,2.234,2.9834,2.2035,2.4036,2.4859,0.074,2.8879,104.4017,0.2755,0.2495,2,446.5928
10,18,10018,82,2.2562,3.0788,2.2226,2.4134,2.4895,0.0141,2.96,103.138,0.2725,0.2465,3,447.1177
9,18,9018,82,2.213,2.9865,2.1836,2.3987,2.4816,0.0151,2.8884,106.6424,0.2734,0.2476,2,446.9637
8,18,8018,82,2.224,3.002,2.1937,2.4008,2.4832,0.0201,2.8975,104.2317,0.2746,0.2475,2,446.859
7,18,7018,82,2.2241,2.9876,2.196,2.4023,2.4845,0.0184,2.8902,105.7403,0.2747,0.2461,2,446.5923
6,18,6018,82,2.2721,3.0024,2.2373,2.4169,2.4915,0.0418,2.9021,102.7161,0.2729,0.2442,3,446.7514
5,18,5018,82,2.2167,2.9874,2.187,2.4023,2.4853,0.0046,2.8903,105.8612,0.2737,0.2456,3,446.4324
4,18,4018,82,2.2572,2.9756,2.226,2.4043,2.4849,0.0025,2.8772,104.0163,0.2744,0.2478,2,446.9754
3,18,3018,82,2.2257,2.9874,2.1952,2.402,2.483,0.0069,2.8882,105.341,0.2717,0.2436,3,447.2213
2,18,2018,82,2.2468,3.1947,2.2085,2.4081,2.4861,0.0128,3.0471,105.0789,0.273,0.2476,2,447.0847
1,18,1018,82,2.2261,3.0147,2.1951,2.4016,2.4827,0.0327,2.903,106.0103,0.2742,0.2477,2,447.0775
0,18,18,82,2.2273,3.0169,2.1943,2.4019,2.483,0.0012,2.9042,104.6073,0.2745,0.2467,2,446.9997
-1,18,-982,82,2.2515,3.1982,2.2121,2.4128,2.4906,0.0087,3.0526,105.9405,0.2744,0.2498,2,447.3177
-1,19,-981,82,2.2676,3.1977,2.2287,2.4189,2.4966,0.0353,3.0514,105.8262,0.2743,0.2478,2,447.0847
0,19,19,82,2.2393,2.9655,2.2076,2.4017,2.4833,0.0236,2.8742,103.1449,0.2733,0.2474,2,447.2098
1,19,1019,82,2.237,2.9662,2.2061,2.4013,2.483,0.003,2.874,104.3388,0.2733,0.2473,2,447.3021
2,19,2019,82,2.2651,3.1914,2.2253,2.4184,2.4962,0.0428,3.0479,105.6433,0.2751,0.2492,2,447.0847
3,19,3019,82,2.2159,2.9859,2.1846,2.399,2.4815,0.0044,2.8878,106.9156,0.2759,0.2517,1,447.0525
4,19,4019,82,2.2263,3.0018,2.1971,2.4041,2.4847,0.0153,2.8955,105.5084,0.2738,0.2464,2,446.935
5,19,5019,82,2.2055,2.9846,2.1761,2.3988,2.4828,0.0114,2.888,105.3901,0.2735,0.2468,2,446.6626
6,19,6019,82,2.2677,3.006,2.2337,2.4126,2.4874,0.0351,2.9049,103.4163,0.274,0.2492,2,447.285
7,19,7019,82,2.2027,2.986,2.1747,2.3975,2.4812,0.0313,2.8877,105.9054,0.2745,0.2489,2,447.02
8,19,8019,82,2.2329,2.9955,2.2036,2.4045,2.4858,0.0182,2.8941,103.0265,0.2753,0.2469,2,446.5915
9,19,9019,82,2.2236,2.9906,2.1928,2.4049,2.4862,0.0078,2.8926,106.3812,0.2753,0.2502,2,446.4429
10,19,10019,82,2.2567,3.1471,2.2236,2.4087,2.4892,0.0046,3.024,103.5004,0.2731,0.2435,3,446.9217
11,19,11019,82,2.2268,2.9762,2.1979,2.3968,2.4798,0.0149,2.8827,103.5305,0.2743,0.2481,2,447.3948
12,19,12019,82,2.2285,2.9978,2.1956,2.4028,2.4847,0.0099,2.8951,102.9019,0.2743,0.2455,3,446.6759
13,19,13019,82,2.2261,2.9871,2.1971,2.4028,2.4838,0.0009,2.8898,104.9534,0.2742,0.2463,2,446.8979
14,19,14019,82,2.274,3.0067,2.2418,2.4178,2.4925,0.045,2.9058,103.3654,0.2747,0.2488,2,446.47
15,19,15019,82,2.2151,3.0172,2.1834,2.4019,2.4839,0.0039,2.9066,105.968,0.2757,0.2498,2,446.5805
16,19,16019,82,2.2123,3.0101,2.1803,2.3987,2.4794,0.0522,2.8987,106.1048,0.2751,0.2497,2,447.0847
17,19,17019,82,2.2714,3.033,2.2385,2.4136,2.489,0.1083,2.9247,105.2542,0.2745,0.2495,2,447.1335
18,19,18019,82,2.2373,3.2219,2.196,2.4108,2.4893,0.025,3.0695,106.5865,0.2722,0.247,3,447.2961
19,19,19019,82,2.2073,3.0205,2.1783,2.3982,2.4807,0.0117,2.9084,105.9172,0.2746,0.2486,2,447.3751
20,19,20019,82,2.2149,2.9788,2.1856,2.3928,2.4773,0.0176,2.8817,104.3838,0.2736,0.2486,2,447.6818
21,19,21019,82,2.2695,3.0301,2.2375,2.4176,2.4932,0.017,2.9265,103.1011,0.2746,0.2455,3,446.4067
22,19,22019,82,2.2271,2.9942,2.1954,2.405,2.4861,0.0002,2.8939,106.4161,0.2764,0.2505,2,446.5265
23,19,23019,82,2.2273,2.9997,2.1966,2.3951,2.4788,0.0016,2.8968,104.8108,0.2744,0.249,2,447.1954
24,19,24019,82,2.2028,2.9875,2.1712,2.3975,2.4819,0.0101,2.8884,105.3936,0.2752,0.2484,2,446.7161
25,19,25019,82,2.2707,3.002,2.2372,2.4168,2.4914,0.0097,2.9036,103.1485,0.2736,0.2466,2,446.6792
26,19,26019,82,2.2267,2.9842,2.196,2.4042,2.4863,0.0102,2.8878,105.6121,0.275,0.2481,2,447.0847
27,19,27019,82,2.1993,3.0062,2.1704,2.4,2.4834,0.004,2.8979,105.675,0.2729,0.2457,3,446.8965
28,19,28019,82,2.2315,2.9928,2.2019,2.4052,2.4858,0.0039,2.8923,105.9668,0.2743,0.2471,2,446.6587
29,19,29019,82,2.2398,2.9865,2.2117,2.4085,2.4883,0.0187,2.8905,105.0776,0.2738,0.2449,3,447.0847
30,19,30019,82,2.1908,3.0223,2.1618,2.3935,2.478,0.0207,2.9076,105.9165,0.2743,0.248,2,447.8493
31,19,31019,82,2.2283,2.981,2.1973,2.3998,2.4827,0.0028,2.8852,103.3362,0.2747,0.248,2,447.132
32,19,32019,82,2.274,3.0082,2.2401,2.4184,2.493,0.0161,2.9071,104.6789,0.2748,0.2486,2,446.4116
33,19,33019,82,2.2182,2.9854,2.1886,2.4001,2.4827,0.0018,2.8887,106.3649,0.2751,0.2501,2,446.9316
34,19,34019,82,2.2342,3.0014,2.2014,2.4037,2.4853,0.007,2.896,104.1876,0.2756,0.2478,2,446.7605
35,19,35019,82,2.2099,2.9848,2.1818,2.3992,2.4818,0.0135,2.8872,106.1346,0.2752,0.2498,2,447.1029
36,19,36019,82,2.2564,3.1585,2.2223,2.4061,2.4867,0.008,3.0308,104.4991,0.2732,0.2445,3,447.4879
37,19,37019,82,2.2293,2.9801,2.1987,2.3991,2.4819,0.0663,2.8852,103.2753,0.2748,0.2485,2,447.1555
38,19,38019,82,2.2431,3.0036,2.211,2.4061,2.4866,0.0117,2.8978,105.2674,0.2743,0.2487,2,446.645
39,19,39019,82,2.2191,2.9888,2.189,2.4003,2.4825,0.0041,2.8908,105.7944,0.2741,0.2476,2,446.9674
40,19,40019,82,2.2714,3.0086,2.237,2.415,2.4898,0.0569,2.9063,103.2895,0.2738,0.247,2,447.0094
41,19,41019,82,2.1936,3.0175,2.1607,2.3951,2.4786,0.2113,2.9049,106.3204,0.2745,0.2508,2,447.9097
42,19,42019,82,2.1982,3.0191,2.1691,2.3956,2.479,0.0783,2.9056,106.8154,0.276,0.2522,1,447.7533
42,20,42020,82,2.2001,3.018,2.1708,2.3971,2.4803,0.0096,2.9039,106.7895,0.2753,0.2509,2,447.6027
41,20,41020,82,2.1995,3.0163,2.1708,2.3973,2.4808,0.0221,2.9037,106.7342,0.2736,0.2484,2,447.3804
40,20,40020,82,2.2743,3.0119,2.2397,2.4186,2.493,0.0878,2.909,104.6748,0.2734,0.2459,3,447.0847
39,20,39020,82,2.2212,2.9859,2.1914,2.3998,2.4818,0.009,2.888,106.0297,0.2739,0.2473,2,447.0998
38,20,38020,82,2.2266,3.0025,2.1955,2.4012,2.4832,0.012,2.8966,104.5502,0.2734,0.2457,3,446.8987
37,20,37020,82,2.2115,2.9801,2.1815,2.3919,2.4764,0.0118,2.8834,104.3707,0.2734,0.2495,2,447.9315
36,20,36020,82,2.256,3.1478,2.221,2.4065,2.4869,0.0114,3.022,104.9714,0.2725,0.245,3,447.3917
35,20,35020,82,2.2127,2.9852,2.1841,2.399,2.4813,0.0075,2.887,106.4032,0.2746,0.2494,2,447.1397
34,20,34020,82,2.2319,3.0038,2.2012,2.4009,2.4826,0.0295,2.8976,104.6343,0.2732,0.2455,3,447.0128
33,20,33020,82,2.205,2.9839,2.174,2.3969,2.4806,0.0063,2.8862,106.2794,0.274,0.2476,2,447.0389
32,20,32020,82,2.2725,3.0327,2.2397,2.4143,2.4893,0.0056,2.9234,106.1394,0.2737,0.2477,2,447.1319
31,20,31020,82,2.2291,2.9805,2.1982,2.3984,2.4812,0.007,2.8849,104.6091,0.2756,0.2505,2,447.2364
30,20,30020,82,2.2213,3.0158,2.1902,2.4028,2.4842,0.0064,2.9033,107.5067,0.2759,0.2502,2,446.7324
29,20,29020,82,2.2218,2.9862,2.1909,2.4009,2.4824,0.0029,2.8877,105.9143,0.2737,0.2465,2,447.2183
28,20,28020,82,2.2201,2.9872,2.1887,2.4004,2.4821,0.0131,2.8877,106.2555,0.274,0.2468,2,447.1449
27,20,27020,82,2.2325,3.004,2.1991,2.4081,2.4874,0.0043,2.8959,107.1696,0.2762,0.2496,2,446.6797
26,20,26020,82,2.2048,2.99,2.1731,2.399,2.4831,0.0057,2.8897,106.1455,0.2728,0.2458,3,446.7224
25,20,25020,82,2.2746,3.012,2.24,2.4186,2.4931,0.0731,2.9111,103.7689,0.273,0.244,3,447.0847
24,20,24020,82,2.2025,2.9896,2.1738,2.3986,2.4827,0.0091,2.8901,106.24,0.2733,0.2464,3,446.7633
23,20,23020,82,2.2138,3.0008,2.1828,2.3998,2.4834,0.0074,2.8971,104.221,0.273,0.2452,3,446.646
22,20,22020,82,2.2182,2.986,2.1864,2.399,2.4812,0.0121,2.8868,106.4421,0.2739,0.2469,2,447.1673
21,20,21020,82,2.27,3.0315,2.2372,2.4165,2.4916,0.0099,2.9263,103.9067,0.2741,0.2457,3,446.7028
20,20,20020,82,2.2372,2.9627,2.2073,2.4,2.4818,0.0319,2.871,104.465,0.2745,0.2486,2,447.5031
19,20,19020,82,2.2364,3.0079,2.2029,2.4028,2.4843,0.0041,2.9007,103.7999,0.2731,0.2444,3,446.8962
18,20,18020,82,2.2631,3.2376,2.2232,2.4157,2.4935,0.0033,3.0841,107.6939,0.2754,0.2491,2,446.7243
17,20,17020,82,2.1975,3.0308,2.1461,2.4166,2.4917,0.0359,2.9233,106.4029,0.2759,0.249,2,446.7154
